measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2004,3858.5556808725914,4639.1114295734205,3239.495051722973
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2006,9056.709906608407,11321.002379189844,7146.0883562670415
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2006,6904.365627349659,8695.556343683269,5419.560636137414
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2006,42.82765979683574,53.53511854247743,33.79265143261554
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2006,33.81186319091332,42.58363147757549,26.54051837261678
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2006,138469.25621880352,176553.67072163138,106078.00289114616
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2006,68027.70045609212,88463.50795191282,51070.21380455604
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2006,654.7978525107256,834.8926512520047,501.6250566262285
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2006,333.1433219443742,433.2209778129222,250.09960009217983
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2006,555600.2858414383,661166.6715276514,465416.809941513
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2006,795522.2153873605,955044.8826929854,665929.850906589
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2006,2627.340421677775,3126.5461264836367,2200.8779132209347
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2006,3895.8087916811173,4677.018665825318,3261.1727461835058
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2017,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2017,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2017,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2017,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2017,79.6178572945977,127.1009576543027,44.411913812542025
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2017,0.5911050735524032,0.9505854664754478,0.3296987318241289
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2017,0.47875146987302686,0.764272895138508,0.2670540220512992
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2017,5818.093235571184,8751.623900772642,3521.9603109656173
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2017,4721.090904605253,7227.567842908672,2801.883934169239
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2017,33.613492137739975,50.561692511653,20.34779788303834
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2017,28.3884707123022,43.460209128666605,16.848055165988008
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2017,102.31321446324066,164.53496856768226,57.066904966076365
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2017,7017.5785552132265,8699.173130837775,5568.13320338769
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2017,5560.500798955323,6959.7813648682695,4383.435867189649
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2017,40.543406927454434,50.25866307031559,32.16937131733441
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2017,33.43594039311872,41.849977776928604,26.35811155713663
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2017,111563.71134322693,142018.5829297608,85400.13766013688
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2017,56768.41757094607,73456.79384734329,42887.94130358846
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2017,644.5489582678533,820.4991442104024,493.391346541236
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2017,341.3551215513596,441.70427617073983,257.89019745843217
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2017,447772.0735145237,534841.694912072,375472.4820939538
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2017,636890.5159432755,766672.2093068482,532858.4542835125
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2017,2586.9614774405277,3089.9981108840893,2169.2573174386034
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2017,3829.6970179417626,4610.089489828052,3204.1400872993663
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2017,20353.240596091557,26624.60123276138,15381.9584025314
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2017,25215.1783663247,32793.87639569138,19229.750007535822
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2017,117.58895312496463,153.82115548377362,88.8678329637962
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2017,151.62181093772801,197.1934068657348,115.63073152463875
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2012,11482.657237371985,14492.17121733324,8736.95286790728
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2012,11759.175820250508,15002.724616367737,8867.771327702716
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2012,60.19659711939558,75.97365088246504,45.80253690137423
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2012,63.92009703342819,81.55126072633196,48.20310644227911
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2012,66758.56680966428,88118.87483137196,49556.79664144306
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2012,100388.07188472988,131488.59186626982,74673.70661265074
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2012,349.9746154078664,461.9537357236803,259.7961830858858
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2012,545.6858026410563,714.7408695435047,405.9085981439727
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2012,124743.24038997,180549.51722209487,80890.6322225865
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2012,61061.88397974347,82571.22412903335,43311.4896220363
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2012,653.9530380375211,946.5114497145142,424.0604502926603
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2012,331.9179514526545,448.83763447159004,235.43100822893396
Incidence,Japan,Male,15 to 39,Road injuries,Number,2002,222573.5784452197,287592.80278604536,165704.63669392403
Incidence,Japan,Female,15 to 39,Road injuries,Number,2002,124961.61378548044,161960.3990645927,92329.97091474973
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2002,1014.5446657932447,1310.9181513156266,755.3221565173557
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2002,589.9275832632643,764.5940534070678,435.87782643404483
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2015,10979.032401396005,13835.774739667993,8419.768549555985
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2015,11148.25948118792,14109.120704561063,8432.610301612245
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2015,61.313089805532314,77.26674520374986,47.020721530531375
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2015,64.69440648841915,81.87656482120033,48.935236888906914
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2015,62193.54227267578,82555.05399014064,46403.10041192132
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2015,89265.4759352049,117826.3324235664,65785.10456694772
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2015,347.32370788921935,461.033837422181,259.1410024848368
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2015,518.0160181308393,683.7573755537985,381.7571974278963
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2015,122008.26565981409,177179.95090511328,78954.40988879149
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2015,59108.16192508186,79840.6104278126,41687.993216850766
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2015,681.3627536490593,989.4724639125491,440.92581632592197
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2015,343.01026638438776,463.3226302290943,241.9193761509059
Incidence,Japan,Male,15 to 39,Road injuries,Number,2011,147969.59800627196,191237.375385375,109520.8629831649
Incidence,Japan,Female,15 to 39,Road injuries,Number,2011,82101.32423495292,107635.81772553218,60179.447604034336
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2011,759.7536402586828,981.9131366187557,562.3376386560502
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2011,436.94769894780643,572.843657733772,320.27828295780677
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2016,10841.272147060923,13645.770757128861,8321.3590212315
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2016,10981.521955293256,13894.945409274213,8307.051489200154
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2016,61.63055107584392,77.57358732521836,47.30532867560903
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2016,64.92179971955208,82.14570499858556,49.11056365751786
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2016,61296.34622145699,81443.4104356824,45541.66827380557
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2016,87143.99007120168,115252.63157462193,64412.15667376659
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2016,348.45796188118595,462.99015452794504,258.8956420016473
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2016,515.1876664452848,681.363502682094,380.79905063277846
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2016,121353.35247645128,175943.38766269153,78338.52008025198
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2016,59307.32831654136,80731.11555375083,41739.45966849917
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2016,689.870513955542,1000.2043849385514,445.3394488690963
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2016,350.6197507543386,477.2753117877516,246.7600440114279
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2016,10630.644953027357,17657.940859207974,5422.060904667958
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2016,5747.347616380847,11384.26952698784,2557.140078223794
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2016,60.43317590955715,100.38200418321563,30.823375429429415
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2016,33.97781768213551,67.30280822579913,15.11758904541129
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Road injuries,Number,2016,118021.50342198052,154950.7321133209,87207.81587214406
Incidence,Japan,Female,15 to 39,Road injuries,Number,2016,73326.70733947148,97174.6535801116,52394.79131373945
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2016,670.929591659423,880.8651678703927,495.759692904494
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2016,433.50109642067844,574.4880739872262,309.753435076339
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2016,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2016,105.29012990845705,167.82048309893102,59.15941404104559
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Number,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Number,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Alzheimer's disease and other dementias,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Alzheimer's disease and other dementias,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2012,119.32569933314838,187.85503541806187,66.62352789621701
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2006,27502.229033999854,35912.53817064936,20376.983782616593
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2006,35338.367025065454,45304.5403487587,26715.06631949312
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2006,130.05342126099882,169.8243603994846,96.35933337014151
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2006,173.05804699981664,221.86410785250635,130.82826378034926
Incidence,Japan,Female,15 to 39,Parkinson's disease,Number,2015,85.02974692498086,135.4906298524437,47.358000672948386
Incidence,Japan,Male,15 to 39,Parkinson's disease,Rate,2015,0.6074924474962166,0.9659573365423555,0.3429880357924373
Incidence,Japan,Female,15 to 39,Parkinson's disease,Rate,2015,0.49343568118903847,0.7862649678936168,0.2748229668662217
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Number,2015,5800.936168082126,8597.9424040225,3422.3961137521983
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Number,2015,4875.052160934589,7301.699887082531,2874.419799833975
Incidence,Japan,Male,15 to 39,Idiopathic epilepsy,Rate,2015,32.39568909410955,48.01574451074538,19.112584114963724
Incidence,Japan,Female,15 to 39,Idiopathic epilepsy,Rate,2015,28.290389785414437,42.372456556871086,16.680530558390302
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2015,7486.2256670621055,9283.835666555051,5948.233441941808
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2015,5844.593505910861,7293.024579557681,4608.609754182624
Incidence,Japan,Male,15 to 39,Schizophrenia,Rate,2015,41.807293197412974,51.846158126914375,33.218279888096134
Incidence,Japan,Female,15 to 39,Schizophrenia,Rate,2015,33.91673011101116,42.322112924990996,26.744199243540933
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Number,2015,115624.89377196888,147805.46865084168,88356.27286938614
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Number,2015,59227.256007849275,76381.27327522443,44633.54644612172
Incidence,Japan,Male,15 to 39,Alcohol use disorders,Rate,2015,645.7144160258096,825.428839429014,493.43110533437886
Incidence,Japan,Female,15 to 39,Alcohol use disorders,Rate,2015,343.70138063535416,443.2477688296372,259.01270074290085
Incidence,Japan,Male,15 to 39,Road injuries,Number,2009,162841.31638077888,210460.86321138623,121028.99414978866
Incidence,Japan,Female,15 to 39,Road injuries,Number,2009,89151.88120673287,116897.06738242916,65487.46766550295
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2009,806.2420294103209,1042.0106962917216,599.2254547527917
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2009,457.29216172474577,599.6072311546155,335.90884734326386
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2012,10676.21653777795,17733.637145928293,5445.3042647022485
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2012,5789.886056117317,11468.529101236885,2576.0665041816046
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2012,55.968918378263346,92.96668782036302,28.546422682371055
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2012,31.472450465633706,62.34021024835224,14.002887908886157
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2012,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Parkinson's disease,Number,2015,108.78067449901233,172.96921309791477,61.41717486755272
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2004,28486.12213787453,37163.97528324885,21343.139533427704
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2004,36555.9706137311,47549.18051549625,27614.493055836938
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2004,132.21809933227493,172.49628263896236,99.0640048945569
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2004,175.72592691257674,228.57070075662241,132.74390768426596
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2015,10653.239909566119,17695.472016352316,5433.585250653813
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2015,5764.319146216136,11417.886506997813,2564.6911403879985
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2015,59.49368135684296,98.82146488172658,30.3441950309749
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2015,33.45089039267203,66.25907767654887,14.883145789124422
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2015,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2017,10705.368946915998,13464.6813723558,8218.308723304004
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2017,10824.443584738676,13709.733913305165,8198.058504946619
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2017,61.849272666982145,77.79094337638655,47.480513713214656
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2017,65.08864283519127,82.43823038689449,49.295882766925146
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2017,60493.72917702343,80178.55777458027,45024.77422057885
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2017,85431.85300481135,113533.06813677939,63202.565906525444
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2017,349.49688974429466,463.224154761521,260.1264422876449
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2017,513.7117047585384,682.6875916612458,380.04440656492056
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2017,120709.00628946885,175873.79081536652,77476.54459687733
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2017,59410.21347759957,81713.9227594885,41806.226346151656
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2017,697.3850486029779,1016.094456627674,447.613525122673
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2017,357.240548720482,491.3553561915632,251.38571914849348
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2010,10698.342472499962,17770.389238440315,5456.589390502759
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2010,5805.653371784692,11499.760789879292,2583.0817810554336
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2010,53.88212858338955,89.50044367936327,27.4820750898176
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2010,30.296694756710735,60.011289016909046,13.479764505506457
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2010,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Road injuries,Number,2012,140535.6882759796,181704.59036791223,104202.45356839019
Incidence,Japan,Female,15 to 39,Road injuries,Number,2012,78928.5957870089,103350.6004602295,57734.3447087253
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2012,736.7432496820118,952.5667966054674,546.2701695818026
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2012,429.0371688064754,561.7894069161222,313.8302354139387
Incidence,Japan,Male,15 to 39,Bipolar disorder,Number,2006,12766.735322204675,16127.293413417316,9688.813137530447
Incidence,Japan,Female,15 to 39,Bipolar disorder,Number,2006,13031.104747110738,16627.33886682935,9753.496925692527
Incidence,Japan,Male,15 to 39,Bipolar disorder,Rate,2006,60.37174677491514,76.2632614797133,45.81676979478949
Incidence,Japan,Female,15 to 39,Bipolar disorder,Rate,2006,63.81555594194429,81.42693150072918,47.764548038731505
Incidence,Japan,Male,15 to 39,Anxiety disorders,Number,2006,84812.38060537583,112021.83527052593,63577.72867720975
Incidence,Japan,Female,15 to 39,Anxiety disorders,Number,2006,128333.3450378696,170037.41545267092,94989.03533656675
Incidence,Japan,Male,15 to 39,Anxiety disorders,Rate,2006,401.0635010486971,529.732441499818,300.64839908985715
Incidence,Japan,Female,15 to 39,Anxiety disorders,Rate,2006,628.4704112517261,832.7024000363009,465.17760512484705
Incidence,Japan,Male,15 to 39,Eating disorders,Number,2006,139768.41678887827,202870.86969925978,90057.81192713788
Incidence,Japan,Female,15 to 39,Eating disorders,Number,2006,67846.98108192366,91487.15304954245,48114.340954188294
Incidence,Japan,Male,15 to 39,Eating disorders,Rate,2006,660.9413646128439,959.3422644384765,425.8682646386374
Incidence,Japan,Female,15 to 39,Eating disorders,Rate,2006,332.2583081595993,448.0282866805108,235.62418354841054
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Number,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Number,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Autism spectrum disorders,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Autism spectrum disorders,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Number,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Number,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Attention-deficit/hyperactivity disorder,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Conduct disorder,Number,2006,11233.463502817447,18659.247397810377,5729.522860726859
Incidence,Japan,Female,15 to 39,Conduct disorder,Number,2006,6110.217649172759,12103.03764965994,2718.590118481301
Incidence,Japan,Male,15 to 39,Conduct disorder,Rate,2006,53.12116190094487,88.23644655277225,27.093951159720284
Incidence,Japan,Female,15 to 39,Conduct disorder,Rate,2006,29.922784274655932,59.27065211954346,13.313402290594459
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Number,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Number,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Idiopathic developmental intellectual disability,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Female,15 to 39,Idiopathic developmental intellectual disability,Rate,2006,0.0,0.0,0.0
Incidence,Japan,Male,15 to 39,Major depressive disorder,Number,2015,466627.6134172115,555106.5331640303,391977.52932987484
Incidence,Japan,Female,15 to 39,Major depressive disorder,Number,2015,659452.677184677,796307.227984614,554631.7141006588
Incidence,Japan,Male,15 to 39,Major depressive disorder,Rate,2015,2605.910951091905,3100.0269855471265,2189.0229101152304
Incidence,Japan,Female,15 to 39,Major depressive disorder,Rate,2015,3826.8663937768088,4621.046324211807,3218.580409250868
Incidence,Japan,Male,15 to 39,Dysthymia,Number,2015,21063.49953906214,27459.8984881271,15959.654210761999
Incidence,Japan,Female,15 to 39,Dysthymia,Number,2015,26113.2168417037,33906.09896903969,19931.12232838355
Incidence,Japan,Male,15 to 39,Dysthymia,Rate,2015,117.63042421598948,153.35151227345483,89.12768230516103
Incidence,Japan,Female,15 to 39,Dysthymia,Rate,2015,151.53747254700582,196.76030620215585,115.66219209901763
Incidence,Japan,Male,15 to 39,Road injuries,Number,2015,121967.99251487086,158225.8396553224,90569.83907712623
Incidence,Japan,Female,15 to 39,Road injuries,Number,2015,71820.18351282037,94324.16359130386,52264.1655558957
Incidence,Japan,Male,15 to 39,Road injuries,Rate,2015,681.1378457644316,883.6220498911179,505.79290359889654
Incidence,Japan,Female,15 to 39,Road injuries,Rate,2015,416.77933260270305,547.3720621010987,303.2939067265827
Incidence,Japan,Male,15 to 39,Schizophrenia,Number,2019,6940.692092033085,8627.635176498563,5510.862986901135
Incidence,Japan,Female,15 to 39,Schizophrenia,Number,2019,5324.48894169282,6635.642673752062,4210.823974517776
